candidate_id,case,route,visit_order,box_set,drone_type,hard_deadline_ok,transport_energy_ok,payload_ok,reserve_ok,communication_geometry_pass,worst_joint_margin,relay_status,relay_chain_ok,component_ok,relay_resource_status,route_feasible,failure_stage,relay_energy_kwh,transport_energy_kwh,total_energy_kwh,makespan_s,relay_blocks
DOUBLE_0134,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.838635548317757,,2074.80507273475,7
DOUBLE_0135,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,3.126629930800461,,2040.2914069632657,7
DOUBLE_0136,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.026249146888586,,2140.80507273475,7
DOUBLE_0137,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.927748521725207,,2100.2914069632657,7
DOUBLE_0138,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.347125232424905,,2206.8050727347504,7
DOUBLE_0139,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.9504834134874094,,2220.2914069632657,7
DOUBLE_0140,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.830684986688916,,2338.8050727347504,7
DOUBLE_0141,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.218832580610054,,2100.2914069632657,7
DOUBLE_0142,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.068600810936243,,2206.8050727347504,7
DOUBLE_0143,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.726384536364276,,2160.2914069632657,7
DOUBLE_0144,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.328854629954132,,2272.8050727347504,7
DOUBLE_0145,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.953555160270985,,2280.2914069632657,7
DOUBLE_0146,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.928732867604047,,2404.8050727347504,7
DOUBLE_0147,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.967889978594332,,2340.2914069632657,7
DOUBLE_0148,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.531559985760063,,2470.8050727347504,7
DOUBLE_0149,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.668440201580969,,2340.2914069632657,7
DOUBLE_0150,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.273689789353432,,2470.8050727347504,7
DOUBLE_0151,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.7693889913343175,,2400.2914069632657,7
DOUBLE_0152,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.3237951425487,,2536.8050727347504,7
DOUBLE_0153,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.010894433564374,,2580.2914069632657,7
DOUBLE_0154,DOUBLE,O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,8.97106635276064,,2734.8050727347504,7
DOUBLE_0155,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.786868124910886,,1980.3016455336208,7
DOUBLE_0156,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.833885307228801,,2074.8153113051053,7
DOUBLE_0157,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,3.0431206867163474,,2040.3016455336208,7
DOUBLE_0158,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.976027416483836,,2140.8153113051053,7
DOUBLE_0159,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.665820993360675,,2100.301645533621,7
DOUBLE_0160,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.222553974624998,,2206.8153113051053,7
DOUBLE_0161,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.678813682286101,,2220.301645533621,7
DOUBLE_0162,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.596510580708387,,2338.8153113051053,7
DOUBLE_0163,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,3.145657069227539,,2100.301645533621,7
DOUBLE_0164,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.024402628591812,,2206.8153113051053,7
DOUBLE_0165,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.759394767142223,,2160.301645533621,7
DOUBLE_0166,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.342534954606641,,2272.8153113051053,7
DOUBLE_0167,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.688031659352857,,2280.301645533621,7
DOUBLE_0168,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.703198700807914,,2404.8153113051053,7
DOUBLE_0169,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.7853801449930726,,2340.301645533621,7
DOUBLE_0170,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.379998929178419,,2470.8153113051053,7
DOUBLE_0171,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.9998419768714912,,2340.301645533621,7
DOUBLE_0172,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.76895470946806,,2470.8153113051053,7
DOUBLE_0173,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.012834665796916,,2400.301645533621,7
DOUBLE_0174,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.81410971905274,,2536.8153113051053,7
DOUBLE_0175,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,4.038820043647767,,2580.301645533621,7
DOUBLE_0176,DOUBLE,O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,9.27004442558723,,2734.815311305105,7
DOUBLE_0177,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.488154226345098,,1803.7877300461523,7
DOUBLE_0178,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.203674953187456,,1888.538961939056,7
DOUBLE_0179,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.7582531805352595,,1863.7877300461523,7
DOUBLE_0180,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.356282343377223,,1954.538961939056,7
DOUBLE_0181,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.4056577864273083,,1923.7877300461523,7
DOUBLE_0182,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.616367110817164,,2020.538961939056,7
DOUBLE_0183,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.42528903775228,,2043.7877300461523,7
DOUBLE_0184,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.0076576994483,,2152.538961939056,7
DOUBLE_0185,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.8215206735663934,,1923.7877300461523,7
DOUBLE_0186,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.385426169206342,,2020.538961939056,7
DOUBLE_0187,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,False,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.1696633249801813,,1983.7877300461523,7
DOUBLE_0188,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,5.5642899349834805,,2086.538961939056,7
DOUBLE_0189,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.4275452343007413,,2103.7877300461523,7
DOUBLE_0190,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.074926331432168,,2218.538961939056,7
DOUBLE_0191,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.438074151526897,,2163.787730046153,7
DOUBLE_0192,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.488286107135988,,2284.538961939056,7
DOUBLE_0193,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01""]",B,True,True,False,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.0901937052894954,,2163.787730046153,7
DOUBLE_0194,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.189008508295189,,2284.538961939056,7
DOUBLE_0195,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,False,False,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,PAYLOAD_VOLUME,,3.201250076658648,,2223.787730046153,7
DOUBLE_0196,DOUBLE,O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.932003052308482,,2350.538961939056,7
