candidate_id,case,route,visit_order,box_set,drone_type,hard_deadline_ok,transport_energy_ok,payload_ok,reserve_ok,communication_geometry_pass,worst_joint_margin,relay_status,relay_chain_ok,component_ok,relay_resource_status,route_feasible,failure_stage,relay_energy_kwh,transport_energy_kwh,total_energy_kwh,makespan_s,relay_blocks
TRIPLE_0067,TRIPLE,O01->S008->S005->S013->O01,S008->S005->S013,"[""S008-MED-01"", ""S005-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.760534216521624,,2423.871756457645,10
TRIPLE_0068,TRIPLE,O01->S008->S005->S013->O01,S008->S005->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.947647473610796,,2489.871756457645,10
TRIPLE_0069,TRIPLE,O01->S008->S005->S014->O01,S008->S005->S014,"[""S008-MED-01"", ""S005-MED-01"", ""S014-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.889913846271226,,2844.13312272832,10
TRIPLE_0070,TRIPLE,O01->S008->S005->S014->O01,S008->S005->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S014-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.28305798332155,,2904.13312272832,10
TRIPLE_0071,TRIPLE,O01->S008->S005->S014->O01,S008->S005->S014,"[""S008-MED-01"", ""S005-MED-01"", ""S014-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.909802220331138,,3027.121689826301,10
TRIPLE_0072,TRIPLE,O01->S008->S005->S014->O01,S008->S005->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S014-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.09691547742031,,3093.121689826301,10
TRIPLE_0073,TRIPLE,O01->S005->S015->S008->O01,S005->S015->S008,"[""S008-MED-01"", ""S005-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.3559960419979804,,2590.8494251402985,10
TRIPLE_0074,TRIPLE,O01->S005->S015->S008->O01,S005->S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.9097897654570186,,2650.8494251402985,10
TRIPLE_0075,TRIPLE,O01->S005->S015->S008->O01,S005->S015->S008,"[""S008-MED-01"", ""S005-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.816794829957505,,2768.896840301431,10
TRIPLE_0076,TRIPLE,O01->S005->S015->S008->O01,S005->S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.109191312820065,,2834.896840301431,10
TRIPLE_0077,TRIPLE,O01->S008->S005->S015->O01,S008->S005->S015,"[""S008-MED-01"", ""S005-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.3292437235269534,,2507.177130774782,10
TRIPLE_0078,TRIPLE,O01->S008->S005->S015->O01,S008->S005->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.722387860577277,,2567.177130774782,10
TRIPLE_0079,TRIPLE,O01->S008->S005->S015->O01,S008->S005->S015,"[""S008-MED-01"", ""S005-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.74878555114381,,2668.845314165081,10
TRIPLE_0080,TRIPLE,O01->S008->S005->S015->O01,S008->S005->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S005-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.935898808232983,,2734.845314165081,10
TRIPLE_0081,TRIPLE,O01->S007->S009->S008->O01,S007->S009->S008,"[""S008-MED-01"", ""S007-MED-01"", ""S009-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.8133876064787526,,2678.5557000763,10
TRIPLE_0082,TRIPLE,O01->S007->S009->S008->O01,S007->S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S009-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.472359472920501,,2738.5557000763,10
TRIPLE_0083,TRIPLE,O01->S007->S009->S008->O01,S007->S009->S008,"[""S008-MED-01"", ""S007-MED-01"", ""S009-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.837402176623095,,2824.0179813669897,10
TRIPLE_0084,TRIPLE,O01->S007->S009->S008->O01,S007->S009->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S009-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.179333812287052,,2890.0179813669897,10
TRIPLE_0085,TRIPLE,O01->S008->S007->S009->O01,S008->S007->S009,"[""S008-MED-01"", ""S007-MED-01"", ""S009-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.163460852063759,,2854.859968384123,10
TRIPLE_0086,TRIPLE,O01->S008->S007->S009->O01,S008->S007->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S009-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.556604989114083,,2914.859968384123,10
TRIPLE_0087,TRIPLE,O01->S008->S007->S009->O01,S008->S007->S009,"[""S008-MED-01"", ""S007-MED-01"", ""S009-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.519671895263631,,3008.551395996428,10
TRIPLE_0088,TRIPLE,O01->S008->S007->S009->O01,S008->S007->S009,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S009-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.706785152352804,,3074.551395996428,10
TRIPLE_0089,TRIPLE,O01->S007->S013->S008->O01,S007->S013->S008,"[""S008-MED-01"", ""S007-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.3816885676359245,,2840.1585220832844,10
TRIPLE_0090,TRIPLE,O01->S007->S013->S008->O01,S007->S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,5.166478350756592,,2900.1585220832844,10
TRIPLE_0091,TRIPLE,O01->S007->S013->S008->O01,S007->S013->S008,"[""S008-MED-01"", ""S007-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,9.087156468579868,,2958.9908106981934,10
TRIPLE_0092,TRIPLE,O01->S007->S013->S008->O01,S007->S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,9.490446583498889,,3024.9908106981934,10
TRIPLE_0093,TRIPLE,O01->S008->S007->S013->O01,S008->S007->S013,"[""S008-MED-01"", ""S007-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.190319863502173,,2834.6379329615074,10
TRIPLE_0094,TRIPLE,O01->S008->S007->S013->O01,S008->S007->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.583464000552496,,2894.6379329615074,10
TRIPLE_0095,TRIPLE,O01->S008->S007->S013->O01,S008->S007->S013,"[""S008-MED-01"", ""S007-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.588239517591427,,2979.7327286971845,10
TRIPLE_0096,TRIPLE,O01->S008->S007->S013->O01,S008->S007->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.775352774680599,,3045.7327286971845,10
TRIPLE_0097,TRIPLE,O01->S007->S015->S008->O01,S007->S015->S008,"[""S008-MED-01"", ""S007-MED-01"", ""S015-MED-01""]",B,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,2.9916429497574164,,2376.9122902714457,10
TRIPLE_0098,TRIPLE,O01->S007->S015->S008->O01,S007->S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.44754953335644,,2436.9122902714457,10
TRIPLE_0099,TRIPLE,O01->S007->S015->S008->O01,S007->S015->S008,"[""S008-MED-01"", ""S007-MED-01"", ""S015-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.080405267992385,,2541.020898262981,10
TRIPLE_0100,TRIPLE,O01->S007->S015->S008->O01,S007->S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S015-MED-01""]",C,True,True,True,True,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,COMMUNICATION_GEOMETRY,,6.323339720294373,,2607.020898262981,10
TRIPLE_0101,TRIPLE,O01->S008->S007->S015->O01,S008->S007->S015,"[""S008-MED-01"", ""S007-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.545957931167599,,2613.233326359905,10
TRIPLE_0102,TRIPLE,O01->S008->S007->S015->O01,S008->S007->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.9391020682179225,,2673.233326359905,10
TRIPLE_0103,TRIPLE,O01->S008->S007->S015->O01,S008->S007->S015,"[""S008-MED-01"", ""S007-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.185125302460612,,2778.3610434416105,10
TRIPLE_0104,TRIPLE,O01->S008->S007->S015->O01,S008->S007->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S007-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.372238559549785,,2844.3610434416105,10
TRIPLE_0105,TRIPLE,O01->S008->S009->S010->O01,S008->S009->S010,"[""S008-MED-01"", ""S009-MED-01"", ""S010-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.523128530176227,,2492.081884885082,10
TRIPLE_0106,TRIPLE,O01->S008->S009->S010->O01,S008->S009->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S010-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.916272667226551,,2552.081884885082,10
TRIPLE_0107,TRIPLE,O01->S008->S009->S010->O01,S008->S009->S010,"[""S008-MED-01"", ""S009-MED-01"", ""S010-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.191168947890845,,2626.7358023248607,10
TRIPLE_0108,TRIPLE,O01->S008->S009->S010->O01,S008->S009->S010,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S010-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.378282204980017,,2692.7358023248607,10
TRIPLE_0109,TRIPLE,O01->S009->S013->S008->O01,S009->S013->S008,"[""S008-MED-01"", ""S009-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.8022533828362985,,2480.165003082085,10
TRIPLE_0110,TRIPLE,O01->S009->S013->S008->O01,S009->S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.452077284694385,,2540.165003082085,10
TRIPLE_0111,TRIPLE,O01->S009->S013->S008->O01,S009->S013->S008,"[""S008-MED-01"", ""S009-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.911226808812897,,2572.2500586240776,10
TRIPLE_0112,TRIPLE,O01->S009->S013->S008->O01,S009->S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.241034370179413,,2638.2500586240776,10
TRIPLE_0113,TRIPLE,O01->S008->S009->S013->O01,S008->S009->S013,"[""S008-MED-01"", ""S009-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.2990565489277635,,2298.2891653332927,10
TRIPLE_0114,TRIPLE,O01->S008->S009->S013->O01,S008->S009->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.692200685978087,,2358.2891653332927,10
TRIPLE_0115,TRIPLE,O01->S008->S009->S013->O01,S008->S009->S013,"[""S008-MED-01"", ""S009-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.753158556855413,,2408.4075816744385,10
TRIPLE_0116,TRIPLE,O01->S008->S009->S013->O01,S008->S009->S013,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,6.940271813944585,,2474.4075816744385,10
TRIPLE_0117,TRIPLE,O01->S008->S009->S014->O01,S008->S009->S014,"[""S008-MED-01"", ""S009-MED-01"", ""S014-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.924447419116536,,2817.622473189634,10
TRIPLE_0118,TRIPLE,O01->S008->S009->S014->O01,S008->S009->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S014-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.317591556166859,,2877.622473189634,10
TRIPLE_0119,TRIPLE,O01->S008->S009->S014->O01,S008->S009->S014,"[""S008-MED-01"", ""S009-MED-01"", ""S014-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.989177525948946,,2990.0641195112485,10
TRIPLE_0120,TRIPLE,O01->S008->S009->S014->O01,S008->S009->S014,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S014-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.176290783038118,,3056.0641195112485,10
TRIPLE_0121,TRIPLE,O01->S009->S015->S008->O01,S009->S015->S008,"[""S008-MED-01"", ""S009-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.7789084733836535,,2715.83185592735,10
TRIPLE_0122,TRIPLE,O01->S009->S015->S008->O01,S009->S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.44521700485539,,2775.83185592735,10
TRIPLE_0123,TRIPLE,O01->S009->S015->S008->O01,S009->S015->S008,"[""S008-MED-01"", ""S009-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.728478990468172,,2876.46784835899,10
TRIPLE_0124,TRIPLE,O01->S009->S015->S008->O01,S009->S015->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.073218323305943,,2942.46784835899,10
TRIPLE_0125,TRIPLE,O01->S008->S009->S015->O01,S008->S009->S015,"[""S008-MED-01"", ""S009-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.9864202976965686,,2775.7976433887934,10
TRIPLE_0126,TRIPLE,O01->S008->S009->S015->O01,S008->S009->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S015-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,4.379564434746892,,2835.7976433887934,10
TRIPLE_0127,TRIPLE,O01->S008->S009->S015->O01,S008->S009->S015,"[""S008-MED-01"", ""S009-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.152480435765924,,2929.223598588989,10
TRIPLE_0128,TRIPLE,O01->S008->S009->S015->O01,S008->S009->S015,"[""S008-MED-01"", ""S008-WAT-01"", ""S009-MED-01"", ""S015-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,8.339593692855095,,2995.223598588989,10
TRIPLE_0129,TRIPLE,O01->S010->S013->S008->O01,S010->S013->S008,"[""S008-MED-01"", ""S010-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.42713595028822,,2406.759084112616,10
TRIPLE_0130,TRIPLE,O01->S010->S013->S008->O01,S010->S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S013-MED-01""]",B,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,3.971461523309322,,2466.759084112616,10
TRIPLE_0131,TRIPLE,O01->S010->S013->S008->O01,S010->S013->S008,"[""S008-MED-01"", ""S010-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.089115159932014,,2524.273975673489,10
TRIPLE_0132,TRIPLE,O01->S010->S013->S008->O01,S010->S013->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S010-MED-01"", ""S013-MED-01""]",C,True,False,True,False,False,-6.213629794260157,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,False,NOT_EVALUATED_AFTER_GEOMETRY_FAIL,False,TRANSPORT_ENERGY_RESERVE,,7.372298400662011,,2590.273975673489,10
