route,visit_order,box_set,drone_type,payload_ok,volume_ok,reserve_ok,hard_deadline_ok,soft_lateness,relay_required_interval_count,best_access_margin,best_backhaul_margin,best_joint_margin,communication_pass,relay_energy_ok,route_feasible,mass_kg,volume_m3,energy_kwh,delivery_times
O01->S004->S008->O01,S004->S008,"[""S008-MED-01""]",B,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,3.0,0.012,2.8084381768713045,"{""S004"": 1154.5341269976884, ""S008"": 1617.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S008-MED-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,3.0,0.012,5.854849298317758,"{""S004"": 1219.5639880409826, ""S008"": 1742.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,17.0,0.039,3.143320555800461,"{""S004"": 1184.5341269976884, ""S008"": 1677.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,17.0,0.039,6.044052480221919,"{""S004"": 1249.5639880409826, ""S008"": 1808.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,31.0,0.066,3.94602873005854,"{""S004"": 1214.5341269976884, ""S008"": 1737.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,31.0,0.066,6.366518149091572,"{""S004"": 1279.5639880409826, ""S008"": 1874.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,45.0,0.129,3.9703532051540766,"{""S004"": 1274.5341269976884, ""S008"": 1857.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,45.0,0.129,6.851667486688916,"{""S004"": 1339.5639880409826, ""S008"": 2006.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,20.0,0.051000000000000004,3.235523205610054,"{""S004"": 1244.5341269976884, ""S008"": 1737.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,20.0,0.051000000000000004,6.086404144269576,"{""S004"": 1315.5639880409826, ""S008"": 1874.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,34.0,0.078,3.7430751613642754,"{""S004"": 1304.5341269976884, ""S008"": 1797.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,34.0,0.078,6.346657963287466,"{""S004"": 1381.5639880409826, ""S008"": 1940.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,48.0,0.14100000000000001,3.9734249519376514,"{""S004"": 1334.5341269976884, ""S008"": 1917.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,48.0,0.14100000000000001,6.949715367604048,"{""S004"": 1405.5639880409826, ""S008"": 2072.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,3.987759770260999,"{""S004"": 1394.5341269976884, ""S008"": 1977.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,7.552542485760064,"{""S004"": 1471.5639880409826, ""S008"": 2138.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,3.6835412432476353,"{""S004"": 1514.5341269976884, ""S008"": 1977.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,7.289903539353432,"{""S004"": 1615.5639880409826, ""S008"": 2138.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,76.0,0.195,3.7860796163343173,"{""S004"": 1544.5341269976884, ""S008"": 2037.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,76.0,0.195,8.341598475882034,"{""S004"": 1645.5639880409826, ""S008"": 2204.7725654510036}"
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,104.0,0.28500000000000003,4.0307642252310405,"{""S004"": 1634.5341269976884, ""S008"": 2217.580455058751}"
O01->S004->S008->O01,S004->S008,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,104.0,0.28500000000000003,8.99204885276064,"{""S004"": 1735.5639880409826, ""S008"": 2402.7725654510036}"
O01->S008->S004->O01,S008->S004,"[""S008-MED-01""]",B,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,3.0,0.012,2.8016285415775526,"{""S008"": 1173.1791567226169, ""S004"": 1609.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S008-MED-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,3.0,0.012,5.849758432228802,"{""S008"": 1235.7273787685153, ""S004"": 1727.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,17.0,0.039,3.0578811033830138,"{""S008"": 1233.1791567226169, ""S004"": 1669.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,17.0,0.039,5.991900541483837,"{""S008"": 1301.7273787685153, ""S004"": 1793.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,31.0,0.066,3.6805814100273415,"{""S008"": 1293.1791567226169, ""S004"": 1729.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,31.0,0.066,6.238427099624999,"{""S008"": 1367.7273787685153, ""S004"": 1859.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,45.0,0.129,3.693574098952767,"{""S008"": 1413.1791567226169, ""S004"": 1849.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,45.0,0.129,6.612383705708387,"{""S008"": 1499.7273787685153, ""S004"": 1991.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,20.0,0.051000000000000004,3.1607581108942058,"{""S008"": 1263.1791567226169, ""S004"": 1729.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,20.0,0.051000000000000004,6.040616378591812,"{""S008"": 1331.7273787685153, ""S004"": 1859.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,34.0,0.078,3.776085392142222,"{""S008"": 1293.1791567226169, ""S004"": 1789.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,True,False,34.0,0.078,6.3603382879399755,"{""S008"": 1361.7273787685153, ""S004"": 1925.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,48.0,0.14100000000000001,3.703132701019524,"{""S008"": 1443.1791567226169, ""S004"": 1909.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,48.0,0.14100000000000001,6.719412450807915,"{""S008"": 1529.7273787685153, ""S004"": 2057.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,3.8020707699930725,"{""S008"": 1473.1791567226169, ""S004"": 1969.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S004-MED-01"", ""S004-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,7.397802262511753,"{""S008"": 1559.7273787685153, ""S004"": 2123.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,4.021301351871491,"{""S008"": 1353.1791567226169, ""S004"": 1969.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,62.0,0.168,7.7915267928013945,"{""S008"": 1415.7273787685153, ""S004"": 2123.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,76.0,0.195,4.034294040796916,"{""S008"": 1413.1791567226169, ""S004"": 2029.0633370241396}"
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,76.0,0.195,8.836681802386074,"{""S008"": 1481.7273787685153, ""S004"": 2189.1938084189965}"
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,104.0,0.28500000000000003,4.060279418647767,"{""S008"": 1593.1791567226169, ""S004"": 2209.0633370241394}"
O01->S008->S004->O01,S008->S004,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,False,False,False,True,0.0,802,-6.473824827883291,4.0363896174515475,-6.473824827883291,False,False,False,104.0,0.28500000000000003,9.292616508920563,"{""S008"": 1679.7273787685153, ""S004"": 2387.1938084189965}"
O01->S005->S008->O01,S005->S008,"[""S008-MED-01""]",B,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,3.0,0.012,2.5032552680117646,"{""S005"": 952.2694785227775, ""S008"": 1441.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S008-MED-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,3.0,0.012,5.219888703187456,"{""S005"": 1008.6579599680899, ""S008"": 1556.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,17.0,0.039,2.7749438055352593,"{""S005"": 982.2694785227775, ""S008"": 1501.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,17.0,0.039,5.374085676710556,"{""S005"": 1038.65795996809, ""S008"": 1622.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,31.0,0.066,3.4239379947606414,"{""S005"": 1012.2694785227775, ""S008"": 1561.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,31.0,0.066,5.635760027483831,"{""S005"": 1068.65795996809, ""S008"": 1688.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,45.0,0.129,3.445158829418946,"{""S005"": 1072.2694785227775, ""S008"": 1681.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,45.0,0.129,6.0286401994483,"{""S005"": 1128.65795996809, ""S008"": 1820.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,20.0,0.051000000000000004,2.838211298566393,"{""S005"": 1042.2694785227775, ""S008"": 1561.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,20.0,0.051000000000000004,5.403229502539675,"{""S005"": 1104.65795996809, ""S008"": 1688.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,34.0,0.078,3.186353949980181,"{""S005"": 1102.2694785227775, ""S008"": 1621.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,34.0,0.078,5.582093268316813,"{""S005"": 1170.65795996809, ""S008"": 1754.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,48.0,0.14100000000000001,3.447415025967408,"{""S005"": 1132.2694785227775, ""S008"": 1741.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,48.0,0.14100000000000001,6.095908831432167,"{""S005"": 1194.65795996809, ""S008"": 1886.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,62.0,0.168,3.457943943193564,"{""S005"": 1192.2694785227775, ""S008"": 1801.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,62.0,0.168,6.509268607135987,"{""S005"": 1260.65795996809, ""S008"": 1952.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01""]",B,False,False,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,62.0,0.168,3.1052947469561625,"{""S005"": 1312.2694785227775, ""S008"": 1801.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,62.0,0.168,6.205222258295189,"{""S005"": 1404.65795996809, ""S008"": 1952.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,76.0,0.195,3.217940701658648,"{""S005"": 1342.2694785227775, ""S008"": 1861.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,76.0,0.195,6.949806385641814,"{""S005"": 1434.65795996809, ""S008"": 2018.5064546553097}"
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,104.0,0.28500000000000003,3.4895306948720304,"{""S005"": 1432.2694785227775, ""S008"": 2041.076778141638}"
O01->S005->S008->O01,S005->S008,"[""S005-FOD-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03"", ""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,104.0,0.28500000000000003,7.496779615170766,"{""S005"": 1524.65795996809, ""S008"": 2216.5064546553094}"
O01->S008->S005->O01,S008->S005,"[""S008-MED-01""]",B,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,3.0,0.012,2.501031081117478,"{""S008"": 1173.1791567226169, ""S005"": 1637.0368335630824}"
O01->S008->S005->O01,S008->S005,"[""S008-MED-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,3.0,0.012,5.217858119207374,"{""S008"": 1235.7273787685153, ""S005"": 1755.1562506773403}"
O01->S008->S005->O01,S008->S005,"[""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,17.0,0.039,2.757283642922939,"{""S008"": 1233.1791567226169, ""S005"": 1697.0368335630824}"
O01->S008->S005->O01,S008->S005,"[""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,17.0,0.039,5.360000228462409,"{""S008"": 1301.7273787685153, ""S005"": 1821.1562506773403}"
O01->S008->S005->O01,S008->S005,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,True,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,31.0,0.066,3.3799839495672668,"{""S008"": 1293.1791567226169, ""S005"": 1757.0368335630824}"
O01->S008->S005->O01,S008->S005,"[""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,31.0,0.066,5.606526786603571,"{""S008"": 1367.7273787685153, ""S005"": 1887.1562506773403}"
O01->S008->S005->O01,S008->S005,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,45.0,0.129,3.392976638492692,"{""S008"": 1413.1791567226169, ""S005"": 1877.0368335630824}"
O01->S008->S005->O01,S008->S005,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-01"", ""S008-WAT-02""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,45.0,0.129,5.98048339268696,"{""S008"": 1499.7273787685153, ""S005"": 2019.1562506773403}"
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,20.0,0.051000000000000004,2.8607972362165777,"{""S008"": 1263.1791567226169, ""S005"": 1757.0368335630824}"
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S008-MED-01"", ""S008-WAT-01""]",C,True,True,True,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,True,False,20.0,0.051000000000000004,5.409020295389939,"{""S008"": 1331.7273787685153, ""S005"": 1887.1562506773403}"
O01->S008->S005->O01,S008->S005,"[""S005-MED-01"", ""S005-WAT-01"", ""S008-MED-01"", ""S008-WAT-01""]",B,False,False,False,True,0.0,710,-6.4527332589933195,4.021583506219542,-6.4527332589933195,False,False,False,34.0,0.078,3.48827019930165,"{""S008"": 1293.1791567226169, ""S005"": 1817.0368335630824}"
