candidate_id,route,visit_order,box_ids,drone_type,transport_feasible,hard_deadline_ok,communication_edge_feasible,soft_lateness,transport_energy,route_feasible_level,skeleton_id
Q3V2-000375,O01->S001->S004->O01,S001>S004,"[""S001-WAT-08"", ""S001-HYG-01""]",C,True,True,True,0,5.07006232302169,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000376,O01->S001->S004->O01,S001>S004,"[""S001-WAT-08"", ""S001-HYG-02""]",C,True,True,True,0,5.07006232302169,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000377,O01->S001->S004->O01,S001>S004,"[""S001-FOD-01"", ""S001-FOD-02""]",C,True,True,True,0,5.047533047697674,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000378,O01->S001->S004->O01,S001>S004,"[""S001-FOD-01"", ""S001-FOD-03""]",C,True,True,True,0,5.047533047697674,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000379,O01->S001->S004->O01,S001>S004,"[""S001-FOD-01"", ""S001-HYG-01""]",C,True,True,True,0,5.037420431381258,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000380,O01->S001->S004->O01,S001>S004,"[""S001-FOD-01"", ""S001-HYG-02""]",C,True,True,True,0,5.037420431381258,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000381,O01->S001->S004->O01,S001>S004,"[""S001-FOD-02"", ""S001-FOD-03""]",C,True,True,True,0,5.047533047697674,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000382,O01->S001->S004->O01,S001>S004,"[""S001-FOD-02"", ""S001-HYG-01""]",C,True,True,True,0,5.037420431381258,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000383,O01->S001->S004->O01,S001>S004,"[""S001-FOD-02"", ""S001-HYG-02""]",C,True,True,True,0,5.037420431381258,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000384,O01->S001->S004->O01,S001>S004,"[""S001-FOD-03"", ""S001-HYG-01""]",C,True,True,True,0,5.037420431381258,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000385,O01->S001->S004->O01,S001>S004,"[""S001-FOD-03"", ""S001-HYG-02""]",C,True,True,True,0,5.037420431381258,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000386,O01->S001->S004->O01,S001>S004,"[""S001-HYG-01"", ""S001-HYG-02""]",C,True,True,True,0,5.028076824948108,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000387,O01->S001->S004->O01,S001>S004,"[""S004-MED-01"", ""S004-WAT-01""]",C,True,True,True,0,5.152104753837877,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000388,O01->S001->S004->O01,S001>S004,"[""S004-MED-01"", ""S004-WAT-02""]",C,True,True,True,0,5.152104753837877,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000389,O01->S001->S004->O01,S001>S004,"[""S004-MED-01"", ""S004-WAT-03""]",C,True,True,True,0,5.152104753837877,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000390,O01->S001->S004->O01,S001>S004,"[""S004-MED-01"", ""S004-FOD-01""]",C,True,True,True,0,5.076027867560805,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000391,O01->S001->S004->O01,S001>S004,"[""S004-MED-01"", ""S004-HYG-01""]",C,True,True,True,0,5.054764910664194,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000392,O01->S001->S004->O01,S001>S004,"[""S004-WAT-01"", ""S004-WAT-02""]",C,True,True,True,0,5.339570405390161,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000393,O01->S001->S004->O01,S001>S004,"[""S004-WAT-01"", ""S004-WAT-03""]",C,True,True,True,0,5.339570405390161,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000394,O01->S001->S004->O01,S001>S004,"[""S004-WAT-01"", ""S004-FOD-01""]",C,True,True,True,0,5.229373435882139,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000395,O01->S001->S004->O01,S001>S004,"[""S004-WAT-01"", ""S004-HYG-01""]",C,True,True,True,0,5.196932082501918,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000396,O01->S001->S004->O01,S001>S004,"[""S004-WAT-02"", ""S004-WAT-03""]",C,True,True,True,0,5.339570405390161,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000397,O01->S001->S004->O01,S001>S004,"[""S004-WAT-02"", ""S004-FOD-01""]",C,True,True,True,0,5.229373435882139,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000398,O01->S001->S004->O01,S001>S004,"[""S004-WAT-02"", ""S004-HYG-01""]",C,True,True,True,0,5.196932082501918,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000399,O01->S001->S004->O01,S001>S004,"[""S004-WAT-03"", ""S004-FOD-01""]",C,True,True,True,0,5.229373435882139,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000400,O01->S001->S004->O01,S001>S004,"[""S004-WAT-03"", ""S004-HYG-01""]",C,True,True,True,0,5.196932082501918,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000401,O01->S001->S004->O01,S001>S004,"[""S004-FOD-01"", ""S004-HYG-01""]",C,True,True,True,0,5.11180072470791,ROUTE_LEVEL_CANDIDATE,SK-00013
Q3V2-000402,O01->S001->S005->O01,S001>S005,"[""S001-MED-01""]",C,True,True,True,0,3.5907418567837874,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000403,O01->S001->S005->O01,S001>S005,"[""S001-MED-02""]",C,True,True,True,0,3.5907418567837874,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000404,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000405,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000406,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000407,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000408,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000409,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000410,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000411,O01->S001->S005->O01,S001>S005,"[""S001-WAT-08""]",C,True,True,True,0,3.631774895923703,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000412,O01->S001->S005->O01,S001>S005,"[""S001-FOD-01""]",C,True,True,True,0,3.606120619043131,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000413,O01->S001->S005->O01,S001>S005,"[""S001-FOD-02""]",C,True,True,True,0,3.606120619043131,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000414,O01->S001->S005->O01,S001>S005,"[""S001-FOD-03""]",C,True,True,True,0,3.606120619043131,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000415,O01->S001->S005->O01,S001>S005,"[""S001-HYG-01""]",C,True,True,True,0,3.599233574918978,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000416,O01->S001->S005->O01,S001>S005,"[""S001-HYG-02""]",C,True,True,True,0,3.599233574918978,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000417,O01->S001->S005->O01,S001>S005,"[""S005-MED-01""]",C,True,True,True,0,3.5957878347723655,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000418,O01->S001->S005->O01,S001>S005,"[""S005-WAT-01""]",C,True,True,True,0,3.6758420688903675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000419,O01->S001->S005->O01,S001>S005,"[""S005-WAT-02""]",C,True,True,True,0,3.6758420688903675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000420,O01->S001->S005->O01,S001>S005,"[""S005-WAT-03""]",C,True,True,True,0,3.6758420688903675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000421,O01->S001->S005->O01,S001>S005,"[""S005-FOD-01""]",C,True,True,True,0,3.625767614525869,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000422,O01->S001->S005->O01,S001>S005,"[""S005-HYG-01""]",C,True,True,True,0,3.612335354972932,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000423,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-MED-02""]",C,True,True,True,0,3.599233574918978,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000424,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-01""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000425,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-02""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000426,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-03""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000427,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-04""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000428,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-05""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000429,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-06""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000430,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-07""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000431,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-WAT-08""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000432,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-FOD-01""]",C,True,True,True,0,3.6180516116719685,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000433,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-FOD-02""]",C,True,True,True,0,3.6180516116719685,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000434,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-FOD-03""]",C,True,True,True,0,3.6180516116719685,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000435,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-HYG-01""]",C,True,True,True,0,3.609891527439467,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000436,O01->S001->S005->O01,S001>S005,"[""S001-MED-01"", ""S001-HYG-02""]",C,True,True,True,0,3.609891527439467,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000437,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-01""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000438,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-02""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000439,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-03""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000440,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-04""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000441,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-05""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000442,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-06""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000443,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-07""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000444,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-WAT-08""]",C,True,True,True,0,3.647230958062659,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000445,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-FOD-01""]",C,True,True,True,0,3.6180516116719685,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000446,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-FOD-02""]",C,True,True,True,0,3.6180516116719685,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000447,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-FOD-03""]",C,True,True,True,0,3.6180516116719685,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000448,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-HYG-01""]",C,True,True,True,0,3.609891527439467,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000449,O01->S001->S005->O01,S001>S005,"[""S001-MED-02"", ""S001-HYG-02""]",C,True,True,True,0,3.609891527439467,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000450,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-02""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000451,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-03""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000452,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-04""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000453,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-05""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000454,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-06""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000455,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-07""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000456,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000457,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000458,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000459,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000460,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000461,O01->S001->S005->O01,S001>S005,"[""S001-WAT-01"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000462,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-WAT-03""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000463,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-WAT-04""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000464,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-WAT-05""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000465,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-WAT-06""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000466,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-WAT-07""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000467,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000468,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000469,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000470,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000471,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000472,O01->S001->S005->O01,S001>S005,"[""S001-WAT-02"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000473,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-WAT-04""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000474,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-WAT-05""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000475,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-WAT-06""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000476,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-WAT-07""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000477,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000478,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000479,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000480,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000481,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000482,O01->S001->S005->O01,S001>S005,"[""S001-WAT-03"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000483,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-WAT-05""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000484,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-WAT-06""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000485,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-WAT-07""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000486,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000487,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000488,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000489,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000490,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000491,O01->S001->S005->O01,S001>S005,"[""S001-WAT-04"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000492,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-WAT-06""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000493,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-WAT-07""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000494,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000495,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000496,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000497,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000498,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000499,O01->S001->S005->O01,S001>S005,"[""S001-WAT-05"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000500,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-WAT-07""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000501,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000502,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000503,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000504,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000505,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000506,O01->S001->S005->O01,S001>S005,"[""S001-WAT-06"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000507,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07"", ""S001-WAT-08""]",C,True,True,True,0,3.7190789338712675,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000508,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000509,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000510,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000511,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000512,O01->S001->S005->O01,S001>S005,"[""S001-WAT-07"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000513,O01->S001->S005->O01,S001>S005,"[""S001-WAT-08"", ""S001-FOD-01""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000514,O01->S001->S005->O01,S001>S005,"[""S001-WAT-08"", ""S001-FOD-02""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000515,O01->S001->S005->O01,S001>S005,"[""S001-WAT-08"", ""S001-FOD-03""]",C,True,True,True,0,3.6768516330095546,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000516,O01->S001->S005->O01,S001>S005,"[""S001-WAT-08"", ""S001-HYG-01""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000517,O01->S001->S005->O01,S001>S005,"[""S001-WAT-08"", ""S001-HYG-02""]",C,True,True,True,0,3.6644167875641354,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000518,O01->S001->S005->O01,S001>S005,"[""S001-FOD-01"", ""S001-FOD-02""]",C,True,True,True,0,3.6418875122401184,ROUTE_LEVEL_CANDIDATE,SK-00014
Q3V2-000519,O01->S001->S005->O01,S001>S005,"[""S001-FOD-01"", ""S001-FOD-03""]",C,True,True,True,0,3.6418875122401184,ROUTE_LEVEL_CANDIDATE,SK-00014
